1,36.27,1
2,40.92,1
3,40.67,1
4,28.61,1
5,34.33,1
6,36.62,1
7,32.96,2
8,30.18,2
9,31.21,1
10,39.85,1
11,46.41,1
12,38.19,1
13,34.14,1
14,12.17,1
15,31.06,1
16,23.1,1
17,19.03,1
18,48.75,1
19,30.87,1
20,33.75,1
21,26.99,1
22,26.92,1
23,38.85,1
24,43.48,1
25,32.93,1
26,42.32,2
27,28.44,2
28,34.99,2
29,41.67,2
30,43.35,2
31,30.32,2
32,35.55,1
33,22.86,2
34,28.37,1
35,40.91,1
36,42.52,1
37,38.87,1
38,31.26,1
39,40.53,0
40,41.23,0
41,57.1,0
42,37.76,1
43,44.09,1
44,54.36,1
45,46.1,1
